,level_0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,Organization Name,Discipline / Field,Category,City,State,Project Description,Fiscal Year,Grant Amount,grant_length,7,1,2,3,4,5,6,LDA_label,bart_label_1,bart_label_2,bart_label_3,bart_score_1,bart_score_2,bart_score_3,lda_topic_6,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,LDA_label_6_topics,10k_bin,decile,lemma_list
552,552,552,1313,1313,1314,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support Progressions, an orchestral program for youth. The Progressions program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live in or attend school in the City of Milwaukee. The project will include jazz improvisation classes and a three-day intensive summer music camp. One of the program's primary goals is acceptance into the audition-based ensembles of the orchestra as students graduate from the program.",2017,12000.0,364 days,0.0024464649613946,0.0429849550127983,0.0404396690428257,0.7287425398826599,0.1510366350412368,0.0277924332767725,0.0065573090687394,3,community outreach,student education,covid relief,0.40440887212753296,0.36484280228614807,0.04425868019461632,0.0047146030701696,0.894875168800354,0.0136289773508906,0.0023510172031819,0.0023401554208248,0.0820900201797485,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'progression', 'orchestral', 'program', 'youth', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city', 'project', 'include', 'jazz', 'improvisation', 'class', 'day', 'intensive', 'summer', 'music', 'camp', 'program', 'primary', 'goal', 'acceptance', 'audition', 'base', 'ensemble', 'orchestra', 'student', 'graduate', 'program']"
553,553,553,1314,1314,1315,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support an orchestral program for underserved youth. The Progressions program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live in or attend school in the City of Milwaukee. The project will include jazz improvisation classes and a three-day intensive summer music camp. One of the program's primary goals is acceptance into the audition-based ensembles of the orchestra as students graduate from the program.",2016,12000.0,364 days,0.0024464291054755,0.0426873229444026,0.0403762608766555,0.7527148723602295,0.1274603903293609,0.0277575310319662,0.0065572089515626,3,student education,community outreach,covid relief,0.3559820353984833,0.3154171407222748,0.07622181624174118,0.00471459235996,0.8948830962181091,0.0136290062218904,0.0023510111495852,0.0023401493672281,0.0820821523666381,lda_topic_1,"(10000, 20000]","(2502.65, 17385.0]","['support', 'orchestral', 'program', 'underserve', 'youth', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city', 'project', 'include', 'jazz', 'improvisation', 'class', 'day', 'intensive', 'summer', 'music', 'camp', 'program', 'primary', 'goal', 'acceptance', 'audition', 'base', 'ensemble', 'orchestra', 'student', 'graduate', 'program']"
554,554,554,1315,1315,1316,"Milwaukee Youth Symphony Orchestra, Inc.",Federal Partnerships,National Arts and Humanities Youth Program Awards,Milwaukee,WI,"In recognition of Community Partnership Programs that provide afterschool string training for underserved youth, including small group instruction and diverse ensemble options.",2015,10000.0,365 days,0.0054498231038451,0.0393766984343528,0.0852722525596618,0.6034035682678223,0.1880722343921661,0.0638056024909019,0.0146198794245719,3,community outreach,student education,covid relief,0.476446270942688,0.15052664279937744,0.14656107127666473,0.2340223044157028,0.5647739171981812,0.0284896455705165,0.0055118664167821,0.0054874084889888,0.1617148667573928,lda_topic_1,"(0, 10000]","(2502.65, 17385.0]","['recognition', 'community', 'partnership', 'program', 'provide', 'afterschool', 'string', 'training', 'underserved', 'youth', 'include', 'small', 'group', 'instruction', 'diverse', 'ensemble', 'option']"
555,555,555,1316,1316,1317,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support a string training and orchestral program for underserved youth. The Progressions program will provide free music education, private lessons, and performance opportunities for children from underserved communities who live in or attend school in the City of Milwaukee. The project will include jazz improvisation and a three-day intensive summer music camp. One of the program's primary goals is acceptance into the audition-based ensembles of the orchestra as students graduate from the program.",2015,20000.0,365 days,0.0023958624806255,0.0413340218365192,0.0392046384513378,0.7589362263679504,0.1245551332831382,0.0271524228155612,0.0064216773025691,3,student education,community outreach,covid relief,0.3546048700809479,0.3195912539958954,0.06387726217508316,0.0046084988862276,0.8986662030220032,0.0132760368287563,0.0023002827074378,0.0022896979935467,0.0788592770695686,lda_topic_1,"(10000, 20000]","(17385.0, 32120.0]","['support', 'string', 'training', 'orchestral', 'program', 'underserve', 'youth', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'child', 'underserve', 'community', 'live', 'attend', 'school', 'city', 'project', 'include', 'jazz', 'improvisation', 'day', 'intensive', 'summer', 'music', 'camp', 'program', 'primary', 'goal', 'acceptance', 'audition', 'base', 'ensemble', 'orchestra', 'student', 'graduate', 'program']"
556,556,556,1317,1317,1318,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support Progressions, a string training and orchestral program for underserved youth. Initiated in 2003, the program provides free music education, private lessons, and performance opportunities for the economically-challenged and underserved children who live in or attend school in the City of Milwaukee. The project will expand the program to include jazz improvisation and a three-day intensive summer music camp. One of the program's primary goals is acceptance into the audition-based ensembles of the orchestra as students graduate from the program.",2014,10000.0,364 days,0.0022132925223559,0.0367020778357982,0.0617715716361999,0.7354519963264465,0.1138221696019172,0.025021867826581,0.0250170081853866,3,student education,community outreach,covid relief,0.4188787639141083,0.26456698775291443,0.06136908009648323,0.0295684225857257,0.8462322950363159,0.0122127085924148,0.0021176754962652,0.0472414456307888,0.0626274645328521,lda_topic_1,"(0, 10000]","(2502.65, 17385.0]","['support', 'progression', 'string', 'training', 'orchestral', 'program', 'underserved', 'youth', 'initiate', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'economically', 'challenge', 'underserve', 'child', 'live', 'attend', 'school', 'city', 'project', 'expand', 'program', 'include', 'jazz', 'improvisation', 'day', 'intensive', 'summer', 'music', 'camp', 'program', 'primary', 'goal', 'acceptance', 'audition', 'base', 'ensemble', 'orchestra', 'student', 'graduate', 'program']"
557,557,557,1318,1318,1319,"Milwaukee Youth Symphony Orchestra, Inc.",Music,Art Works,Milwaukee,WI,"To support a string training and orchestral program for underserved youth. Initiated in 2003, the Progressions program provides free music education, private lessons, and performance opportunities for the economically-challenged and underserved children who live in or attend school in the City of Milwaukee.",2013,10000.0,364 days,0.0038157952949404,0.0284625459462404,0.1110868081450462,0.7505192756652832,0.087167739868164,0.0087200552225112,0.0102277547121047,3,student education,community outreach,covid relief,0.3916514217853546,0.27865150570869446,0.09254388511180878,0.0551958791911602,0.7752631902694702,0.0199221652001142,0.003761360887438,0.0444620586931705,0.1013953685760498,lda_topic_1,"(0, 10000]","(2502.65, 17385.0]","['support', 'string', 'training', 'orchestral', 'program', 'underserved', 'youth', 'initiate', 'progression', 'program', 'provide', 'free', 'music', 'education', 'private', 'lesson', 'performance', 'opportunity', 'economically', 'challenge', 'underserve', 'child', 'live', 'attend', 'school', 'city']"
558,558,558,1321,1321,1322,Minneapolis Pops Orchestra Association,Music,Grants for Arts Projects,BEMIDJI,MN,To support general operating costs in response to the COVID-19 pandemic.,2021,14000.0,364 days,0.6064631342887878,0.0681866109371185,0.1321350783109665,0.0959798470139503,0.0466853789985179,0.0232630800455808,0.0272868406027555,7,covid relief,operations jobs,composer commission,0.24531637132167816,0.20162458717823029,0.15955397486686707,0.0226679015904665,0.0506201684474945,0.0567895919084548,0.7558014392852783,0.0113508990034461,0.102769985795021,lda_topic_3,"(10000, 20000]","(2502.65, 17385.0]","['support', 'general', 'operating', 'cost', 'response', 'covid', 'pandemic']"
559,559,559,1322,1322,1323,Minneapolis Pops Orchestra Association,Challenge America,Challenge America,BEMIDJI,MN,"To support a series of free concerts tailored to low-income older adults. The guest vocalist and actor, Bradley Greenwald, will perform with the Minneapolis Pops Orchestra. Groups will receive transportation to the venue from senior centers in order to attend daytime concerts.",2020,10000.0,669 days,0.0039458218961954,0.0267361365258693,0.4758716821670532,0.3169935047626495,0.0522589720785617,0.0430036038160324,0.0811902806162834,2,concert series,community outreach,covid relief,0.5563273429870605,0.31361547112464905,0.031199852004647255,0.4672569632530212,0.1116296425461769,0.0198308229446411,0.0466995276510715,0.0038812269922345,0.3507018089294433,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'series', 'free', 'concert', 'tailor', 'low', 'income', 'old', 'adult', 'guest', 'vocalist', 'actor', 'perform', 'pop', 'orchestra', 'group', 'receive', 'transportation', 'venue', 'senior', 'center', 'order', 'attend', 'daytime', 'concert']"
560,560,560,1323,1323,1324,Minneapolis Pops Orchestra Association,Challenge America,Challenge America,BEMIDJI,MN,"To support a series of free concerts tailored to low-income older adults. The guest artist, accordionist Dan Chouinard, will perform with the Minneapolis Pops Orchestra. The daytime concerts will be attended by groups receiving transportation to the venue from senior centers serving low-income older adults. There will be large-print programs and amplification options available for individuals who need assistance.",2019,10000.0,303 days,0.0279264710843563,0.0439067855477333,0.3024432957172394,0.4186631441116333,0.0858178883790969,0.038236629217863,0.0830058231949806,3,concert series,community outreach,covid relief,0.5907739400863647,0.2574293613433838,0.042836662381887436,0.4223576188087463,0.1736535876989364,0.0423869900405406,0.0312021076679229,0.034850712865591,0.2955490052700043,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'series', 'free', 'concert', 'tailor', 'low', 'income', 'old', 'adult', 'guest', 'artist', 'accordionist', 'perform', 'pop', 'daytime', 'concert', 'attend', 'group', 'receive', 'transportation', 'venue', 'senior', 'center', 'serve', 'low', 'income', 'old', 'adult', 'large', 'print', 'program', 'amplification', 'option', 'available', 'individual', 'need', 'assistance']"
561,561,561,1324,1324,1325,Minneapolis Pops Orchestra Association,Challenge America,Challenge America,BEMIDJI,MN,"To support the annual Free Concerts for Seniors performance series featuring musical theater artists Wendy Lehr and Gary Briggle, with related outreach activities. Concerts serving low-income older adults will be held at different community venues throughout Minneapolis such as the historic Nicollet Island Pavilion, Elliot Park, and the Como Dockside Pavilion. Older adults will receive free transportation to all concerts.",2017,10000.0,364 days,0.0288393199443817,0.0228912718594074,0.4746847748756408,0.2853304743766784,0.0125192487612366,0.0418149642646312,0.1339199244976043,2,community outreach,concert series,covid relief,0.5540352463722229,0.34292179346084595,0.03433706983923912,0.4304279088973999,0.09620913118124,0.0148291988298296,0.0296622235327959,0.0025067972019314,0.4263647198677063,lda_topic_6,"(0, 10000]","(2502.65, 17385.0]","['support', 'annual', 'free', 'concert', 'senior', 'performance', 'serie', 'feature', 'musical', 'theater', 'artist', 'wendy', 'lehr', 'relate', 'outreach', 'activity', 'concert', 'serve', 'low', 'income', 'old', 'adult', 'hold', 'different', 'community', 'venue', 'such', 'historic', 'pavilion', 'elliot', 'park', 'como', 'dockside', 'pavilion', 'old', 'adult', 'receive', 'free', 'transportation', 'concert']"
562,562,562,1325,1325,1326,Minneapolis Pops Orchestra Association,Challenge America,Challenge America,BEMIDJI,MN,"To support the annual Free Concerts for Seniors performance series featuring cellist Natalie Haas and violinist Alasdair Fraser, with related outreach activities. Concerts serving low-income older adults will be held at different community venues throughout Minneapolis such as the historic Nicollet Island Pavilion, Elliot Park, and the Cerenity Senior Care-Humboldt. Older adults will receive free transportation to all concerts.",2016,10000.0,365 days,0.0277624800801277,0.0231085922569036,0.4016132354736328,0.2739595472812652,0.0373752489686012,0.0399287529289722,0.1962521225214004,2,community outreach,concert series,covid relief,0.5278714299201965,0.34330350160598755,0.034783244132995605,0.3970421254634857,0.0648998841643333,0.0131162460893392,0.0309215672314167,0.0025069033727049,0.4915132522583008,lda_topic_5,"(0, 10000]","(2502.65, 17385.0]","['support', 'annual', 'free', 'concert', 'senior', 'performance', 'serie', 'feature', 'cellist', 'natalie', 'violinist', 'alasdair', 'fraser', 'relate', 'outreach', 'activity', 'concert', 'serve', 'low', 'income', 'old', 'adult', 'hold', 'different', 'community', 'venue', 'such', 'historic', 'pavilion', 'elliot', 'park', 'cerenity', 'senior', 'care', 'old', 'adult', 'receive', 'free', 'transportation', 'concert']"
